timestamp,hour,dayofweek,dayofyear,temperature,predicted_power,predicted_voltage,predicted_current,predicted_temperature
2025-06-29T09:13:09.135534,9,6,180,38.83132446034753,0.00018499322,1.7153894,0.000109496636,34.19989
2025-06-29T10:13:09.135534,10,6,180,37.79579055441479,0.00018499322,1.4218308,0.000109496636,34.199886
2025-06-29T11:13:09.135534,11,6,180,36.5898857799274,0.00018499322,1.491815,0.000109496636,34.199886
2025-06-29T12:13:09.135534,12,6,180,35.29579055441479,0.00018499322,1.491815,0.000109496636,34.199886
2025-06-29T13:13:09.135534,13,6,180,34.00169532890219,0.00026505624,1.5932742,0.00011098529,33.999695
2025-06-29T14:13:09.135534,14,6,180,32.79579055441479,0.00016345849,1.5430802,0.00011098529,32.29991
2025-06-29T15:13:09.135534,15,6,180,31.76025664848206,0.00016345849,0.41221455,0.0001554003,31.298927
2025-06-29T16:13:09.135534,16,6,180,30.965663535492602,0.00015987648,1.5087543,0.0001554003,30.799955
2025-06-29T17:13:09.135534,17,6,180,30.466161422969453,0.00015987648,1.5257834,0.00012901025,30.19988
2025-06-29T18:13:09.135534,18,6,180,30.295790554414793,0.00015987648,1.6657162,0.00012901025,30.19988
2025-06-29T19:13:09.135534,19,6,180,30.46616142296945,0.00015987648,1.6657162,0.00012901025,30.19988
